sale_id,customer_id,product_id,store_id,sale_date,quantity_sold,unit_price,payment_method,discount_applied,total_price
401,109,315,23,14-06-2024,5,161.89,Cash,0.73,809.45
402,803,489,12,19-11-2024,7,19.76,Online Payment,7.43,138.32
403,359,421,99,20-04-2024,6,211.27,Credit Card,7.53,1267.62
404,737,165,14,04-11-2024,6,214.76,Credit Card,19.9,1288.56
405,232,195,55,04-05-2024,6,92.05,Debit Card,0.46,552.3
406,919,481,77,19-11-2024,6,244.5,Credit Card,4.42,1467
407,362,357,53,16-09-2024,9,131.66,Credit Card,7.28,1184.94
408,283,161,61,07-08-2024,5,61.96,Credit Card,12.32,309.8
409,675,309,67,26-03-2025,3,29.68,Credit Card,7.51,89.04
410,740,161,88,29-07-2024,1,134.69,Credit Card,16.6,134.69
411,434,495,63,25-01-2025,1,128.35,Online Payment,13.94,128.35
412,500,30,69,11-12-2024,6,168.29,Credit Card,11.56,1009.74
413,27,174,9,30-03-2025,6,138.41,Credit Card,0.51,830.46
414,969,67,48,23-09-2024,5,67.96,Cash,15.64,339.8
415,391,228,32,26-06-2024,3,11.7,Debit Card,13.32,35.1
416,64,212,47,26-12-2024,8,227.98,Debit Card,17.98,1823.84
417,70,134,69,29-08-2024,1,191.03,Debit Card,15.63,191.03
418,770,258,53,19-09-2024,6,189.17,Cash,2.97,1135.02
419,992,75,40,09-08-2024,2,240.95,Credit Card,1.15,481.9
420,619,83,22,09-05-2024,5,248.17,Debit Card,17.49,1240.85
421,555,77,29,25-01-2025,7,126.67,Credit Card,2.71,886.69
422,1,340,61,06-09-2024,2,249,Cash,1.8,498
423,594,438,46,18-09-2024,5,124.09,Online Payment,9.89,620.45
424,235,459,41,01-05-2024,7,212.53,Debit Card,10.47,1487.71
425,776,79,72,17-10-2024,6,32.39,Online Payment,1.36,194.34
426,787,28,92,25-03-2025,7,39.66,Debit Card,16,277.62
427,916,136,51,12-04-2024,5,137.31,Online Payment,19.21,686.55
428,627,44,18,04-02-2025,9,57.74,Debit Card,11.65,519.66
429,955,470,81,06-11-2024,1,158.21,Online Payment,3.74,158.21
430,115,195,6,10-08-2024,4,197.32,Credit Card,4.86,789.28
431,201,310,25,02-07-2024,2,106.53,Credit Card,11.04,213.06
432,16,229,13,08-06-2024,3,166.35,Debit Card,5.9,499.05
433,705,25,20,11-10-2024,6,202.23,Cash,3.96,1213.38
434,965,248,70,01-11-2024,5,182.79,Debit Card,18.46,913.95
435,281,349,91,28-05-2024,9,246.5,Credit Card,4.68,2218.5
436,491,167,49,28-10-2024,3,224.18,Debit Card,15.44,672.54
437,748,13,66,26-06-2024,3,50.82,Online Payment,3.63,152.46
438,772,243,60,10-05-2024,3,187.88,Cash,7.49,563.64
439,381,289,13,11-03-2025,3,113.47,Debit Card,15.37,340.41
440,978,326,53,22-10-2024,3,76.18,Credit Card,0.35,228.54
441,80,433,85,18-09-2024,5,182.79,Cash,3.83,913.95
442,288,396,81,21-09-2024,2,202.34,Credit Card,3.1,404.68
443,233,339,96,22-06-2024,6,214.81,Credit Card,7.04,1288.86
444,421,206,20,25-06-2024,5,118.54,Credit Card,3.72,592.7
445,444,228,66,22-03-2025,7,122.03,Online Payment,18.21,854.21
446,548,233,55,22-07-2024,6,79.4,Debit Card,7.22,476.4
447,36,253,83,04-01-2025,3,159.13,Cash,8.49,477.39
448,315,481,43,02-02-2025,9,21.86,Cash,9.63,196.74
449,471,490,42,30-11-2024,3,190.13,Debit Card,17.02,570.39
450,394,47,30,11-06-2024,1,144.85,Cash,15.88,144.85
451,746,400,18,19-11-2024,6,128.35,Debit Card,17.25,770.1
452,663,457,92,15-03-2025,3,248.17,Online Payment,15.77,744.51
453,832,343,72,07-04-2024,5,34.81,Online Payment,5.97,174.05
454,211,471,19,01-07-2024,7,224.18,Debit Card,16.06,1569.26
455,707,267,33,08-07-2024,9,105.78,Debit Card,9.24,952.02
456,139,365,78,28-01-2025,3,39.93,Cash,12.07,119.79
457,416,118,83,29-11-2024,7,23.03,Cash,1.28,161.21
458,165,409,98,28-11-2024,6,37.54,Debit Card,16.79,225.24
459,519,448,76,12-10-2024,3,225.42,Cash,19.67,676.26
460,300,198,6,31-07-2024,5,124.32,Online Payment,5.03,621.6
461,20,12,27,14-12-2024,2,17.28,Online Payment,15.58,34.56
462,468,253,9,21-09-2024,5,211.18,Debit Card,18.61,1055.9
463,506,337,95,22-05-2024,8,227.25,Cash,17.57,1818
464,867,427,37,26-11-2024,9,169.64,Credit Card,8.19,1526.76
465,423,44,9,03-06-2024,4,191.03,Credit Card,8.99,764.12
466,23,35,23,30-06-2024,3,33.38,Online Payment,16.26,100.14
467,356,321,39,02-11-2024,8,84.78,Debit Card,4.1,678.24
468,824,285,49,04-11-2024,5,115.53,Debit Card,18.59,577.65
469,949,235,96,06-07-2024,6,129.14,Cash,6.39,774.84
470,364,363,46,15-05-2024,8,113.97,Online Payment,7.12,911.76
471,739,471,75,04-01-2025,3,50.46,Cash,13.08,151.38
472,756,97,58,16-07-2024,4,161.89,Credit Card,8.78,647.56
473,179,65,47,14-05-2024,4,246.51,Debit Card,5.65,986.04
474,405,228,22,02-11-2024,7,113.43,Debit Card,16.74,794.01
475,547,383,58,16-08-2024,4,119.59,Debit Card,3.97,478.36
476,129,499,28,21-01-2025,4,190.98,Debit Card,18.61,763.92
477,156,4,3,18-07-2024,5,233.28,Credit Card,18.02,1166.4
478,486,462,15,15-09-2024,6,173.42,Cash,7.4,1040.52
479,876,215,16,17-02-2025,5,126.41,Online Payment,7.4,632.05
480,187,127,35,15-10-2024,1,18.09,Debit Card,6.98,18.09
481,830,436,52,22-11-2024,4,57.74,Credit Card,8.59,230.96
482,129,487,13,07-05-2024,2,127.19,Online Payment,6.01,254.38
483,264,68,41,01-06-2024,2,69.95,Credit Card,4.78,139.9
484,622,127,18,16-01-2025,6,144.08,Cash,4.58,864.48
485,796,460,68,10-03-2025,6,94.71,Online Payment,9.37,568.26
486,717,71,45,14-10-2024,3,217.37,Cash,12.88,652.11
487,109,274,78,25-05-2024,4,143.24,Debit Card,9.34,572.96
488,542,428,12,20-06-2024,6,96.66,Debit Card,17.03,579.96
489,673,35,63,03-09-2024,8,167.08,Cash,0.23,1336.64
490,876,115,15,11-02-2025,6,214.81,Online Payment,18.52,1288.86
491,121,383,19,17-09-2024,4,153.2,Debit Card,14.54,612.8
492,917,179,14,17-11-2024,5,97.3,Cash,9.32,486.5
493,955,414,81,19-12-2024,3,189.72,Credit Card,3.17,569.16
494,498,435,94,07-09-2024,1,41.84,Debit Card,10.46,41.84
495,41,283,22,30-09-2024,3,72.38,Debit Card,9.74,217.14
496,18,277,87,06-12-2024,3,49.38,Cash,14.24,148.14
497,854,29,93,01-04-2024,1,33.9,Debit Card,3.05,33.9
498,957,141,79,07-02-2025,6,228.17,Credit Card,5.04,1369.02
499,120,191,18,24-12-2024,9,115.51,Credit Card,3.92,1039.59
500,102,112,65,07-05-2024,9,215.98,Cash,12.56,1943.82
501,55,58,75,24-02-2025,2,34.81,Online Payment,1.67,69.62
502,372,288,84,10-10-2024,8,227.62,Debit Card,8.01,1820.96
503,222,109,55,05-05-2024,7,231.84,Debit Card,1.94,1622.88
504,885,7,93,15-02-2025,2,245.29,Online Payment,0.37,490.58
505,640,408,15,10-03-2025,1,181.52,Online Payment,0.49,181.52
506,737,422,17,20-06-2024,4,15.71,Credit Card,12.29,62.84
507,949,127,49,26-04-2024,6,158.65,Online Payment,6.95,951.9
508,762,54,56,31-01-2025,7,109.82,Online Payment,4.94,768.74
509,585,112,20,04-03-2025,6,217.85,Cash,10.34,1307.1
510,886,402,11,03-06-2024,3,30.52,Credit Card,16.62,91.56
511,695,283,71,14-11-2024,9,58.21,Credit Card,6.55,523.89
512,770,102,63,27-12-2024,8,133.13,Online Payment,2.29,1065.04
513,171,11,5,22-11-2024,7,128.35,Online Payment,12.03,898.45
514,484,479,24,03-01-2025,3,158.97,Debit Card,5.99,476.91
515,790,207,49,17-06-2024,1,228.17,Credit Card,4.66,228.17
516,114,194,87,09-08-2024,1,141.27,Cash,0.88,141.27
517,482,137,61,01-02-2025,2,240.74,Credit Card,3.18,481.48
518,528,395,100,21-09-2024,3,224.27,Debit Card,13.77,672.81
519,721,169,17,13-10-2024,9,181.52,Online Payment,16.34,1633.68
520,478,488,13,18-09-2024,7,146.48,Debit Card,1.95,1025.36
521,230,304,2,14-12-2024,4,72.74,Credit Card,11.38,290.96
522,656,49,57,12-05-2024,3,45.75,Debit Card,15.32,137.25
523,182,53,2,12-08-2024,8,130.65,Credit Card,14.32,1045.2
524,262,339,76,07-10-2024,3,194.62,Online Payment,17.69,583.86
525,172,400,77,12-10-2024,4,75.51,Debit Card,7.24,302.04
526,672,297,50,11-12-2024,8,217.85,Debit Card,10.92,1742.8
527,624,111,43,26-04-2024,8,245.23,Credit Card,8.71,1961.84
528,278,165,87,02-11-2024,4,199.33,Debit Card,19.65,797.32
529,812,470,35,09-12-2024,6,121.93,Debit Card,5.28,731.58
530,2,190,44,04-06-2024,2,19.76,Online Payment,4.78,39.52
531,298,22,5,25-05-2024,2,189.3,Online Payment,7.56,378.6
532,747,154,29,24-12-2024,8,176.82,Cash,19.73,1414.56
533,669,446,80,28-01-2025,2,230.96,Credit Card,13.25,461.92
534,187,215,55,15-10-2024,9,127.19,Debit Card,10.3,1144.71
535,166,356,1,09-07-2024,8,64.86,Debit Card,4.99,518.88
536,539,429,15,19-03-2025,3,201.73,Credit Card,14.49,605.19
537,761,164,56,27-05-2024,3,173.99,Credit Card,14.81,521.97
538,474,462,24,11-05-2024,4,148.56,Cash,8.19,594.24
539,412,401,43,11-08-2024,8,44.99,Credit Card,6.33,359.92
540,870,90,87,22-01-2025,3,207.93,Cash,7.81,623.79
541,575,241,32,15-07-2024,5,49.58,Cash,6.71,247.9
542,55,149,92,08-02-2025,3,26.19,Cash,7.69,78.57
543,304,58,9,10-05-2024,7,181.74,Credit Card,11.55,1272.18
544,933,439,87,07-10-2024,4,158.35,Credit Card,17.18,633.4
545,875,281,23,31-03-2024,6,101.83,Debit Card,11.98,610.98
546,400,207,48,10-09-2024,1,119.87,Debit Card,1.4,119.87
547,310,6,25,24-11-2024,3,151.19,Cash,19.33,453.57
548,575,497,38,19-09-2024,6,197.04,Cash,3.99,1182.24
549,96,113,26,25-06-2024,5,174.25,Debit Card,5.87,871.25
550,447,180,40,01-06-2024,3,65.31,Credit Card,12.68,195.93
551,986,288,6,10-06-2024,2,22.41,Cash,19.08,44.82
552,521,365,24,15-12-2024,5,69.32,Credit Card,16.44,346.6
553,378,472,9,01-07-2024,1,130.29,Cash,16.69,130.29
554,940,355,82,27-06-2024,9,116.24,Cash,14.22,1046.16
555,785,37,30,19-10-2024,1,67.04,Debit Card,0.87,67.04
556,53,333,78,22-03-2025,5,168.29,Debit Card,14.11,841.45
557,881,70,54,28-06-2024,3,151.19,Credit Card,12.11,453.57
558,744,341,29,05-09-2024,5,189.3,Cash,11.9,946.5
559,802,258,72,03-02-2025,6,62.49,Credit Card,16.89,374.94
560,387,466,19,03-01-2025,1,105.34,Online Payment,12.36,105.34
561,925,398,98,13-01-2025,6,168.92,Credit Card,10.98,1013.52
562,878,411,36,31-03-2024,2,236.51,Debit Card,14.56,473.02
563,714,471,84,27-07-2024,1,212.85,Credit Card,16.59,212.85
564,386,7,59,21-03-2025,1,184.73,Online Payment,7.06,184.73
565,2,343,4,29-09-2024,4,53.5,Debit Card,19.76,214
566,600,181,2,22-12-2024,6,123.05,Online Payment,5.49,738.3
567,859,496,51,03-01-2025,1,196.64,Cash,1.44,196.64
568,177,114,70,21-08-2024,3,137.31,Online Payment,18.6,411.93
569,802,312,44,02-11-2024,8,12.53,Debit Card,18.41,100.24
570,771,159,71,29-05-2024,4,167.52,Online Payment,7.33,670.08
571,773,438,26,01-02-2025,5,161.01,Debit Card,19.44,805.05
572,553,386,96,08-04-2024,8,121.44,Debit Card,11.87,971.52
573,505,245,39,24-05-2024,3,121.44,Online Payment,14.45,364.32
574,725,36,82,30-01-2025,6,141.48,Credit Card,5.23,848.88
575,371,72,56,16-09-2024,5,69.86,Online Payment,4.42,349.3
576,359,265,11,05-03-2025,2,189.93,Online Payment,5.39,379.86
577,5,236,89,05-01-2025,1,121.94,Debit Card,1.38,121.94
578,967,231,39,30-08-2024,5,224.68,Credit Card,3.28,1123.4
579,698,311,47,09-06-2024,5,207.96,Debit Card,1.71,1039.8
580,539,214,67,07-12-2024,3,228.28,Credit Card,6.18,684.84
581,44,171,10,30-10-2024,2,71.06,Debit Card,15.73,142.12
582,364,67,30,14-04-2024,3,127.48,Credit Card,2.94,382.44
583,396,426,49,13-02-2025,5,127.19,Debit Card,17.23,635.95
584,984,391,77,16-06-2024,8,100.91,Debit Card,11.24,807.28
585,301,396,30,09-06-2024,4,224.75,Online Payment,12.9,899
586,566,341,51,29-04-2024,8,10.92,Cash,18.88,87.36
587,33,490,88,27-12-2024,7,112.75,Online Payment,10.18,789.25
588,336,52,4,09-06-2024,6,248.71,Online Payment,6.65,1492.26
589,761,356,12,11-04-2024,9,217.37,Credit Card,3.63,1956.33
590,797,142,55,14-05-2024,5,98.99,Credit Card,12.92,494.95
591,932,36,92,16-05-2024,7,72.38,Debit Card,16.07,506.66
592,256,148,13,24-10-2024,2,224.94,Cash,0.29,449.88
593,493,286,98,01-04-2024,4,248.71,Online Payment,1.73,994.84
594,755,252,98,26-05-2024,6,162.74,Debit Card,6.15,976.44
595,884,267,58,28-01-2025,8,59.59,Debit Card,0.98,476.72
596,36,198,16,27-12-2024,9,138.76,Debit Card,1.48,1248.84
597,428,407,26,28-09-2024,4,130.05,Credit Card,9.75,520.2
598,257,427,14,26-06-2024,1,225.42,Online Payment,18.63,225.42
599,810,87,46,23-09-2024,4,246.51,Debit Card,4.13,986.04
600,738,289,16,25-07-2024,4,246.71,Credit Card,2.56,986.84
601,523,304,65,09-12-2024,3,52.78,Cash,16.49,158.34
602,208,279,22,25-04-2024,2,124.09,Credit Card,19,248.18
603,300,188,65,19-08-2024,7,179.99,Online Payment,9.68,1259.93
604,287,320,100,18-09-2024,9,78.16,Cash,9.93,703.44
605,765,432,56,07-04-2024,1,33.73,Online Payment,5.78,33.73
606,227,360,36,18-07-2024,3,105.84,Credit Card,14.37,317.52
607,343,404,65,06-10-2024,9,209.16,Credit Card,9.89,1882.44
608,526,416,31,09-12-2024,7,151.19,Cash,7.71,1058.33
609,405,40,20,22-09-2024,2,212.59,Debit Card,1.53,425.18
610,708,79,26,19-08-2024,2,28.84,Credit Card,10.93,57.68
611,425,494,97,17-02-2025,6,73.14,Debit Card,11.61,438.84
612,79,451,85,24-09-2024,4,42.82,Credit Card,7.47,171.28
613,968,98,69,07-07-2024,4,52.78,Debit Card,8.93,211.12
614,527,443,38,09-04-2024,2,84.63,Debit Card,16.05,169.26
615,969,368,59,20-06-2024,1,190.98,Credit Card,3.09,190.98
616,729,437,48,14-05-2024,6,168.92,Debit Card,2.2,1013.52
617,257,106,56,25-01-2025,2,126.67,Credit Card,0.99,253.34
618,308,251,30,27-03-2025,4,15.71,Credit Card,16.39,62.84
619,765,277,43,14-08-2024,1,236.84,Credit Card,18.69,236.84
620,228,163,88,22-12-2024,3,153.68,Cash,19.94,461.04
621,410,471,100,05-08-2024,8,36.74,Debit Card,4.35,293.92
622,309,270,51,12-12-2024,7,202.34,Online Payment,4.15,1416.38
623,534,45,100,01-05-2024,3,113.43,Online Payment,8.37,340.29
624,629,28,58,02-10-2024,1,75.06,Credit Card,18.02,75.06
625,647,432,2,30-01-2025,7,183.85,Debit Card,7.19,1286.95
626,247,332,87,19-06-2024,5,19.63,Cash,11.92,98.15
627,592,406,60,16-01-2025,6,50.82,Debit Card,5.83,304.92
628,299,319,30,20-02-2025,9,72.59,Cash,19.85,653.31
629,241,472,56,30-07-2024,5,96.88,Online Payment,10.58,484.4
630,677,268,69,22-10-2024,7,37.95,Debit Card,9.56,265.65
631,496,420,44,05-11-2024,8,115.89,Credit Card,17.05,927.12
632,978,372,42,22-01-2025,5,29.47,Debit Card,18.7,147.35
633,460,392,29,27-02-2025,9,35.64,Cash,3.19,320.76
634,771,392,62,03-11-2024,8,23.03,Debit Card,10.33,184.24
635,558,411,39,27-09-2024,7,153.91,Online Payment,16.41,1077.37
636,44,436,52,15-10-2024,9,27.92,Online Payment,11.08,251.28
637,307,357,33,21-12-2024,1,189.93,Debit Card,2.62,189.93
638,565,400,4,03-06-2024,6,119.87,Online Payment,13.39,719.22
639,459,214,93,24-09-2024,8,130.46,Credit Card,12.74,1043.68
640,993,154,88,26-07-2024,5,38.27,Credit Card,13.93,191.35
641,786,124,16,26-06-2024,2,24.58,Debit Card,6.28,49.16
642,260,303,6,17-09-2024,2,134.52,Online Payment,14.43,269.04
643,383,26,98,25-03-2025,4,134.06,Cash,9.48,536.24
644,269,358,36,03-04-2024,9,144.85,Credit Card,1.58,1303.65
645,420,458,34,11-09-2024,3,15.2,Debit Card,19.29,45.6
646,278,147,35,14-11-2024,3,83.43,Online Payment,3.01,250.29
647,151,465,87,29-04-2024,1,137.76,Cash,19.91,137.76
648,687,107,76,27-12-2024,8,40.73,Credit Card,6.04,325.84
649,621,54,76,14-11-2024,7,212.85,Online Payment,15.08,1489.95
650,621,145,59,21-04-2024,8,174.61,Cash,18.4,1396.88
651,114,436,25,05-11-2024,2,124.51,Online Payment,12.83,249.02
652,156,372,24,30-04-2024,3,197.32,Online Payment,4.74,591.96
653,121,227,54,03-05-2024,7,246.5,Online Payment,5.48,1725.5
654,374,469,7,23-08-2024,1,19.76,Credit Card,11.79,19.76
655,966,380,32,27-03-2025,3,50.02,Credit Card,10.87,150.06
656,207,258,38,06-06-2024,5,166.57,Credit Card,14.53,832.85
657,311,357,61,27-10-2024,4,151.89,Online Payment,3.2,607.56
658,211,32,10,05-04-2024,6,26.71,Credit Card,2.91,160.26
659,420,412,34,27-11-2024,6,49,Credit Card,16.16,294
660,343,336,13,29-05-2024,1,213.34,Online Payment,15.74,213.34
661,521,54,58,28-03-2025,6,135.63,Debit Card,18.32,813.78
662,705,429,54,20-08-2024,2,189.3,Credit Card,5.55,378.6
663,147,337,36,17-09-2024,5,14.42,Debit Card,18.42,72.1
664,210,39,35,02-04-2024,1,148.05,Credit Card,12.65,148.05
665,685,450,7,11-04-2024,8,190.13,Online Payment,12.71,1521.04
666,489,246,15,20-01-2025,7,121.71,Online Payment,5.44,851.97
667,789,66,93,06-07-2024,8,240.95,Online Payment,2.53,1927.6
668,293,322,34,27-12-2024,9,51.83,Cash,6.03,466.47
669,814,411,67,31-08-2024,7,79.4,Credit Card,2.48,555.8
670,203,126,91,10-10-2024,2,230.96,Cash,17.01,461.92
671,720,460,42,21-10-2024,8,247.1,Online Payment,17.43,1976.8
672,243,435,90,26-10-2024,7,46.53,Online Payment,16.09,325.71
673,251,135,72,16-04-2024,1,124.51,Online Payment,4.55,124.51
674,161,328,45,23-06-2024,5,91.29,Credit Card,18.39,456.45
675,710,225,48,09-01-2025,1,197.32,Online Payment,3.71,197.32
676,599,150,51,10-03-2025,8,94.71,Credit Card,15.32,757.68
677,975,156,92,12-07-2024,1,74.06,Online Payment,2.31,74.06
678,613,136,86,03-04-2024,8,167.52,Credit Card,5.2,1340.16
679,915,131,21,02-05-2024,3,224.68,Cash,15.13,674.04
680,507,329,75,09-02-2025,8,238.95,Online Payment,8.96,1911.6
681,211,255,27,07-12-2024,4,75.74,Credit Card,1,302.96
682,820,40,77,01-06-2024,5,209.41,Cash,8.26,1047.05
683,675,40,84,11-02-2025,6,211.08,Debit Card,18.04,1266.48
684,448,97,3,21-01-2025,8,163.19,Cash,8.2,1305.52
685,343,401,40,13-10-2024,9,207.29,Cash,3.8,1865.61
686,695,444,69,02-07-2024,6,61.96,Cash,1.13,371.76
687,491,380,28,24-03-2025,6,42.82,Debit Card,12.82,256.92
688,828,109,41,29-09-2024,7,182.08,Online Payment,5.11,1274.56
689,49,165,92,04-01-2025,7,94.99,Credit Card,8.29,664.93
690,266,210,26,10-09-2024,2,130.65,Online Payment,4.37,261.3
691,177,312,55,23-08-2024,4,43.06,Online Payment,11.07,172.24
692,351,121,78,31-08-2024,7,121.94,Debit Card,17.87,853.58
693,338,225,64,31-07-2024,1,52.74,Cash,10.85,52.74
694,738,11,28,21-11-2024,9,230.96,Online Payment,7.56,2078.64
695,413,247,71,04-06-2024,5,16.65,Debit Card,5.36,83.25
696,418,413,95,16-07-2024,4,216.34,Online Payment,6.74,865.36
697,519,61,37,30-09-2024,7,153.91,Cash,12.33,1077.37
698,795,347,98,02-01-2025,9,228.92,Debit Card,10.85,2060.28
699,541,211,38,18-05-2024,6,231.75,Online Payment,17.1,1390.5
700,677,424,85,08-09-2024,9,42.82,Cash,12.38,385.38
701,361,317,42,15-05-2024,8,134.06,Debit Card,10.35,1072.48
702,714,76,94,24-06-2024,8,130.05,Debit Card,14.55,1040.4
703,105,166,9,02-07-2024,7,199.33,Credit Card,1.75,1395.31
704,983,190,71,29-06-2024,3,211.18,Debit Card,16.06,633.54
705,29,358,60,25-06-2024,9,190.16,Credit Card,6,1711.44
706,511,10,35,14-11-2024,1,69.9,Cash,15.78,69.9
707,667,260,54,04-12-2024,6,207.29,Debit Card,5.04,1243.74
708,61,30,37,17-07-2024,3,141.48,Cash,2.44,424.44
709,121,135,88,08-05-2024,3,32.39,Cash,17.69,97.17
710,680,163,45,13-11-2024,7,160.2,Online Payment,19.47,1121.4
711,357,449,43,01-09-2024,6,67.04,Cash,14.56,402.24
712,857,93,32,06-05-2024,2,90.89,Credit Card,13.93,181.78
713,208,333,10,16-08-2024,1,105.19,Cash,11.21,105.19
714,661,139,75,12-11-2024,7,161.01,Credit Card,3.41,1127.07
715,62,449,51,12-04-2024,8,22.02,Debit Card,18.85,176.16
716,915,8,18,30-09-2024,5,196.64,Online Payment,1.8,983.2
717,394,191,71,22-07-2024,5,78.01,Cash,16.81,390.05
718,280,107,93,06-07-2024,2,10.79,Online Payment,7.63,21.58
719,648,439,46,14-12-2024,9,40.06,Credit Card,6.61,360.54
720,509,225,8,26-06-2024,9,106.53,Cash,16.73,958.77
721,345,415,72,07-10-2024,8,49,Online Payment,19.02,392
722,897,379,9,14-09-2024,3,216.6,Cash,14.77,649.8
723,530,93,35,14-01-2025,6,130.65,Debit Card,9.7,783.9
724,549,482,19,03-10-2024,6,246.5,Cash,16.27,1479
725,340,305,19,30-05-2024,3,39.93,Online Payment,17.85,119.79
726,729,291,4,22-09-2024,5,207.96,Credit Card,19.82,1039.8
727,458,476,31,29-11-2024,4,126.41,Cash,13.68,505.64
728,166,167,79,08-12-2024,9,158.65,Debit Card,10.83,1427.85
729,803,481,36,09-08-2024,8,174.61,Cash,13.75,1396.88
730,36,192,45,09-11-2024,4,64.74,Cash,2.7,258.96
731,320,102,19,30-05-2024,1,106.53,Online Payment,19.23,106.53
732,308,418,55,06-09-2024,6,235.07,Cash,14.96,1410.42
733,657,34,24,03-08-2024,7,219.63,Credit Card,5.78,1537.41
734,934,200,46,23-01-2025,8,196.64,Debit Card,6.59,1573.12
735,917,209,16,04-07-2024,8,62.01,Online Payment,17.35,496.08
736,892,12,66,13-06-2024,1,214.81,Online Payment,15.62,214.81
737,474,109,19,15-06-2024,3,80.54,Online Payment,9.3,241.62
738,960,201,78,23-12-2024,4,49.38,Cash,1.28,197.52
739,359,397,81,01-09-2024,8,181.93,Online Payment,15.43,1455.44
740,866,346,38,24-03-2025,6,50.02,Debit Card,17.47,300.12
741,788,456,62,17-12-2024,4,183.85,Credit Card,12.52,735.4
742,871,27,2,10-08-2024,5,123.65,Cash,1.96,618.25
743,737,8,47,03-11-2024,3,103.1,Cash,12.23,309.3
744,943,28,81,19-06-2024,4,51.55,Debit Card,7.69,206.2
745,546,427,44,15-06-2024,9,88.53,Credit Card,10.13,796.77
746,600,164,100,04-11-2024,9,168.29,Online Payment,11.51,1514.61
747,437,489,23,31-03-2024,7,216.33,Cash,19.58,1514.31
748,409,261,78,10-08-2024,8,51.83,Debit Card,4.74,414.64
749,829,338,33,03-02-2025,5,109.67,Online Payment,12.81,548.35
750,767,196,80,20-07-2024,7,182.66,Credit Card,18.83,1278.62
751,484,198,61,20-12-2024,9,27.37,Credit Card,15.65,246.33
752,334,496,87,28-09-2024,5,207.96,Debit Card,9.51,1039.8
753,766,183,88,12-07-2024,9,120.52,Credit Card,9.82,1084.68
754,993,121,42,16-12-2024,6,184.5,Credit Card,17.6,1107
755,674,84,59,13-10-2024,9,32.76,Credit Card,3.16,294.84
756,401,429,65,25-04-2024,8,73.51,Online Payment,7.07,588.08
757,413,251,43,06-08-2024,5,88.72,Debit Card,13.52,443.6
758,943,26,96,07-07-2024,5,174.45,Cash,17.97,872.25
759,414,3,100,16-12-2024,6,145.69,Debit Card,19.79,874.14
760,153,429,16,13-05-2024,5,72.59,Credit Card,13.51,362.95
761,94,97,33,26-05-2024,1,176.82,Debit Card,5.04,176.82
762,939,225,3,13-06-2024,8,168.29,Credit Card,9.56,1346.32
763,650,126,37,28-09-2024,4,15.78,Credit Card,6.58,63.12
764,661,440,95,09-03-2025,9,129.05,Online Payment,19.47,1161.45
765,697,318,99,23-07-2024,6,41.22,Debit Card,19.4,247.32
766,269,335,66,01-09-2024,4,76.15,Online Payment,8.65,304.6
767,92,169,20,29-01-2025,4,62.49,Cash,16.7,249.96
768,336,308,79,02-09-2024,4,246.71,Debit Card,3.68,986.84
769,400,289,73,10-01-2025,7,108.38,Credit Card,4.6,758.66
770,596,125,14,06-05-2024,3,181.74,Debit Card,11.89,545.22
771,480,343,75,17-08-2024,1,72.59,Online Payment,4.83,72.59
